"FullName","Name","Extension","Length","LastWriteTime"
"C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\_evidence\P4_106_CONTINUOUS_AUTONOMOUS_ABSORPTION_RUNTIME_20260608_152945\shard_0166\FINAL_TRUTH_LEDGER.json","FINAL_TRUTH_LEDGER.json",".json","286","10/06/2026 07:23:52"
"C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\_evidence\P4_106_CONTINUOUS_AUTONOMOUS_ABSORPTION_RUNTIME_20260608_152945\shard_0166\SAFE_ABSORPTION_SHARD_MATRIX.json","SAFE_ABSORPTION_SHARD_MATRIX.json",".json","31013","10/06/2026 07:23:52"
"C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\_evidence\P4_106_CONTINUOUS_AUTONOMOUS_ABSORPTION_RUNTIME_20260608_152945\shard_0167\FINAL_TRUTH_LEDGER.json","FINAL_TRUTH_LEDGER.json",".json","286","10/06/2026 07:39:38"
"C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\_evidence\P4_106_CONTINUOUS_AUTONOMOUS_ABSORPTION_RUNTIME_20260608_152945\shard_0167\SAFE_ABSORPTION_SHARD_MATRIX.json","SAFE_ABSORPTION_SHARD_MATRIX.json",".json","30310","10/06/2026 07:39:38"
"C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\_evidence\P4_106_CONTINUOUS_AUTONOMOUS_ABSORPTION_RUNTIME_20260608_152945\shard_0168\FINAL_TRUTH_LEDGER.json","FINAL_TRUTH_LEDGER.json",".json","285","10/06/2026 07:54:47"
"C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\_evidence\P4_106_CONTINUOUS_AUTONOMOUS_ABSORPTION_RUNTIME_20260608_152945\shard_0168\SAFE_ABSORPTION_SHARD_MATRIX.json","SAFE_ABSORPTION_SHARD_MATRIX.json",".json","28793","10/06/2026 07:54:47"
"C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\_evidence\P4_106_CONTINUOUS_AUTONOMOUS_ABSORPTION_RUNTIME_20260608_152945\shard_0169\FINAL_TRUTH_LEDGER.json","FINAL_TRUTH_LEDGER.json",".json","286","10/06/2026 08:10:31"
"C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\_evidence\P4_106_CONTINUOUS_AUTONOMOUS_ABSORPTION_RUNTIME_20260608_152945\shard_0169\SAFE_ABSORPTION_SHARD_MATRIX.json","SAFE_ABSORPTION_SHARD_MATRIX.json",".json","30717","10/06/2026 08:10:31"
"C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\_evidence\P4_106_CONTINUOUS_AUTONOMOUS_ABSORPTION_RUNTIME_20260608_152945\shard_0170\FINAL_TRUTH_LEDGER.json","FINAL_TRUTH_LEDGER.json",".json","286","10/06/2026 08:25:57"
"C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\_evidence\P4_106_CONTINUOUS_AUTONOMOUS_ABSORPTION_RUNTIME_20260608_152945\shard_0170\SAFE_ABSORPTION_SHARD_MATRIX.json","SAFE_ABSORPTION_SHARD_MATRIX.json",".json","31918","10/06/2026 08:25:57"
"C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\_evidence\P4_106_CONTINUOUS_AUTONOMOUS_ABSORPTION_RUNTIME_20260608_152945\shard_0171\FINAL_TRUTH_LEDGER.json","FINAL_TRUTH_LEDGER.json",".json","285","10/06/2026 08:43:05"
"C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\_evidence\P4_106_CONTINUOUS_AUTONOMOUS_ABSORPTION_RUNTIME_20260608_152945\shard_0171\SAFE_ABSORPTION_SHARD_MATRIX.json","SAFE_ABSORPTION_SHARD_MATRIX.json",".json","29874","10/06/2026 08:43:05"
"C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\_evidence\P4_106_CONTINUOUS_AUTONOMOUS_ABSORPTION_RUNTIME_20260608_152945\shard_0172\FINAL_TRUTH_LEDGER.json","FINAL_TRUTH_LEDGER.json",".json","286","10/06/2026 08:59:52"
"C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\_evidence\P4_106_CONTINUOUS_AUTONOMOUS_ABSORPTION_RUNTIME_20260608_152945\shard_0172\SAFE_ABSORPTION_SHARD_MATRIX.json","SAFE_ABSORPTION_SHARD_MATRIX.json",".json","29039","10/06/2026 08:59:52"
"C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\_evidence\P4_106_CONTINUOUS_AUTONOMOUS_ABSORPTION_RUNTIME_20260608_152945\shard_0173\FINAL_TRUTH_LEDGER.json","FINAL_TRUTH_LEDGER.json",".json","286","10/06/2026 09:18:23"
"C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\_evidence\P4_106_CONTINUOUS_AUTONOMOUS_ABSORPTION_RUNTIME_20260608_152945\shard_0173\SAFE_ABSORPTION_SHARD_MATRIX.json","SAFE_ABSORPTION_SHARD_MATRIX.json",".json","29585","10/06/2026 09:18:23"
"C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\_evidence\P4_106_CONTINUOUS_AUTONOMOUS_ABSORPTION_RUNTIME_20260608_152945\shard_0174\FINAL_TRUTH_LEDGER.json","FINAL_TRUTH_LEDGER.json",".json","286","10/06/2026 09:37:37"
"C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\_evidence\P4_106_CONTINUOUS_AUTONOMOUS_ABSORPTION_RUNTIME_20260608_152945\shard_0174\SAFE_ABSORPTION_SHARD_MATRIX.json","SAFE_ABSORPTION_SHARD_MATRIX.json",".json","28553","10/06/2026 09:37:37"
"C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\_evidence\P4_106_CONTINUOUS_AUTONOMOUS_ABSORPTION_RUNTIME_20260608_152945\shard_0175\FINAL_TRUTH_LEDGER.json","FINAL_TRUTH_LEDGER.json",".json","285","10/06/2026 09:56:38"
"C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\_evidence\P4_106_CONTINUOUS_AUTONOMOUS_ABSORPTION_RUNTIME_20260608_152945\shard_0175\SAFE_ABSORPTION_SHARD_MATRIX.json","SAFE_ABSORPTION_SHARD_MATRIX.json",".json","28301","10/06/2026 09:56:38"
"C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\_evidence\P4_106_CONTINUOUS_AUTONOMOUS_ABSORPTION_RUNTIME_20260608_152945\shard_0176\FINAL_TRUTH_LEDGER.json","FINAL_TRUTH_LEDGER.json",".json","286","10/06/2026 10:20:33"
"C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\_evidence\P4_106_CONTINUOUS_AUTONOMOUS_ABSORPTION_RUNTIME_20260608_152945\shard_0176\SAFE_ABSORPTION_SHARD_MATRIX.json","SAFE_ABSORPTION_SHARD_MATRIX.json",".json","26042","10/06/2026 10:20:33"
"C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\_evidence\P4_106_CONTINUOUS_AUTONOMOUS_ABSORPTION_RUNTIME_20260608_152945\shard_0177\FINAL_TRUTH_LEDGER.json","FINAL_TRUTH_LEDGER.json",".json","286","10/06/2026 13:10:46"
"C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\_evidence\P4_106_CONTINUOUS_AUTONOMOUS_ABSORPTION_RUNTIME_20260608_152945\shard_0177\SAFE_ABSORPTION_SHARD_MATRIX.json","SAFE_ABSORPTION_SHARD_MATRIX.json",".json","28602","10/06/2026 13:10:46"
"C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\_evidence\P4_106_CONTINUOUS_AUTONOMOUS_ABSORPTION_RUNTIME_20260608_152945\shard_0178\FINAL_TRUTH_LEDGER.json","FINAL_TRUTH_LEDGER.json",".json","285","10/06/2026 13:27:53"
"C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\_evidence\P4_106_CONTINUOUS_AUTONOMOUS_ABSORPTION_RUNTIME_20260608_152945\shard_0178\SAFE_ABSORPTION_SHARD_MATRIX.json","SAFE_ABSORPTION_SHARD_MATRIX.json",".json","28396","10/06/2026 13:27:53"
"C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\_evidence\P4_106_CONTINUOUS_AUTONOMOUS_ABSORPTION_RUNTIME_20260608_152945\shard_0179\FINAL_TRUTH_LEDGER.json","FINAL_TRUTH_LEDGER.json",".json","285","10/06/2026 13:45:39"
"C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\_evidence\P4_106_CONTINUOUS_AUTONOMOUS_ABSORPTION_RUNTIME_20260608_152945\shard_0179\SAFE_ABSORPTION_SHARD_MATRIX.json","SAFE_ABSORPTION_SHARD_MATRIX.json",".json","30245","10/06/2026 13:45:39"
"C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\_evidence\P4_106_CONTINUOUS_AUTONOMOUS_ABSORPTION_RUNTIME_20260608_152945\shard_0180\FINAL_TRUTH_LEDGER.json","FINAL_TRUTH_LEDGER.json",".json","285","10/06/2026 14:00:51"
"C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\_evidence\P4_106_CONTINUOUS_AUTONOMOUS_ABSORPTION_RUNTIME_20260608_152945\shard_0180\SAFE_ABSORPTION_SHARD_MATRIX.json","SAFE_ABSORPTION_SHARD_MATRIX.json",".json","29426","10/06/2026 14:00:51"
"C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\_evidence\P4_106_CONTINUOUS_AUTONOMOUS_ABSORPTION_RUNTIME_20260608_152945\shard_0181\FINAL_TRUTH_LEDGER.json","FINAL_TRUTH_LEDGER.json",".json","286","10/06/2026 14:19:58"
"C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\_evidence\P4_106_CONTINUOUS_AUTONOMOUS_ABSORPTION_RUNTIME_20260608_152945\shard_0181\SAFE_ABSORPTION_SHARD_MATRIX.json","SAFE_ABSORPTION_SHARD_MATRIX.json",".json","33295","10/06/2026 14:19:58"
"C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\_evidence\P4_106_CONTINUOUS_AUTONOMOUS_ABSORPTION_RUNTIME_20260608_152945\shard_0182\FINAL_TRUTH_LEDGER.json","FINAL_TRUTH_LEDGER.json",".json","286","10/06/2026 14:37:43"
"C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\_evidence\P4_106_CONTINUOUS_AUTONOMOUS_ABSORPTION_RUNTIME_20260608_152945\shard_0182\SAFE_ABSORPTION_SHARD_MATRIX.json","SAFE_ABSORPTION_SHARD_MATRIX.json",".json","31091","10/06/2026 14:37:43"
"C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\_evidence\P4_106_CONTINUOUS_AUTONOMOUS_ABSORPTION_RUNTIME_20260608_152945\shard_0183\FINAL_TRUTH_LEDGER.json","FINAL_TRUTH_LEDGER.json",".json","285","10/06/2026 14:54:39"
"C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\_evidence\P4_106_CONTINUOUS_AUTONOMOUS_ABSORPTION_RUNTIME_20260608_152945\shard_0183\SAFE_ABSORPTION_SHARD_MATRIX.json","SAFE_ABSORPTION_SHARD_MATRIX.json",".json","28530","10/06/2026 14:54:39"
"C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\_evidence\P4_106_CONTINUOUS_AUTONOMOUS_ABSORPTION_RUNTIME_20260608_152945\shard_0184\FINAL_TRUTH_LEDGER.json","FINAL_TRUTH_LEDGER.json",".json","286","10/06/2026 15:11:39"
"C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\_evidence\P4_106_CONTINUOUS_AUTONOMOUS_ABSORPTION_RUNTIME_20260608_152945\shard_0184\SAFE_ABSORPTION_SHARD_MATRIX.json","SAFE_ABSORPTION_SHARD_MATRIX.json",".json","29776","10/06/2026 15:11:39"
"C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\_evidence\P4_106_CONTINUOUS_AUTONOMOUS_ABSORPTION_RUNTIME_20260608_152945\shard_0185\FINAL_TRUTH_LEDGER.json","FINAL_TRUTH_LEDGER.json",".json","286","10/06/2026 15:29:46"
"C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\_evidence\P4_106_CONTINUOUS_AUTONOMOUS_ABSORPTION_RUNTIME_20260608_152945\shard_0185\SAFE_ABSORPTION_SHARD_MATRIX.json","SAFE_ABSORPTION_SHARD_MATRIX.json",".json","30654","10/06/2026 15:29:46"
"C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\_evidence\P4_106_CONTINUOUS_AUTONOMOUS_ABSORPTION_RUNTIME_20260608_152945\shard_0186\FINAL_TRUTH_LEDGER.json","FINAL_TRUTH_LEDGER.json",".json","286","10/06/2026 15:46:42"
"C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\_evidence\P4_106_CONTINUOUS_AUTONOMOUS_ABSORPTION_RUNTIME_20260608_152945\shard_0186\SAFE_ABSORPTION_SHARD_MATRIX.json","SAFE_ABSORPTION_SHARD_MATRIX.json",".json","29517","10/06/2026 15:46:42"
"C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\_evidence\P4_106_CONTINUOUS_AUTONOMOUS_ABSORPTION_RUNTIME_20260608_152945\shard_0187\FINAL_TRUTH_LEDGER.json","FINAL_TRUTH_LEDGER.json",".json","285","10/06/2026 16:05:35"
"C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\_evidence\P4_106_CONTINUOUS_AUTONOMOUS_ABSORPTION_RUNTIME_20260608_152945\shard_0187\SAFE_ABSORPTION_SHARD_MATRIX.json","SAFE_ABSORPTION_SHARD_MATRIX.json",".json","29114","10/06/2026 16:05:35"
"C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\_evidence\P4_106_CONTINUOUS_AUTONOMOUS_ABSORPTION_RUNTIME_20260608_152945\shard_0188\FINAL_TRUTH_LEDGER.json","FINAL_TRUTH_LEDGER.json",".json","284","10/06/2026 16:24:26"
"C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\_evidence\P4_106_CONTINUOUS_AUTONOMOUS_ABSORPTION_RUNTIME_20260608_152945\shard_0188\SAFE_ABSORPTION_SHARD_MATRIX.json","SAFE_ABSORPTION_SHARD_MATRIX.json",".json","29151","10/06/2026 16:24:26"
"C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\_evidence\P4_106_CONTINUOUS_AUTONOMOUS_ABSORPTION_RUNTIME_20260608_152945\shard_0189\FINAL_TRUTH_LEDGER.json","FINAL_TRUTH_LEDGER.json",".json","284","10/06/2026 16:41:41"
"C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\_evidence\P4_106_CONTINUOUS_AUTONOMOUS_ABSORPTION_RUNTIME_20260608_152945\shard_0189\SAFE_ABSORPTION_SHARD_MATRIX.json","SAFE_ABSORPTION_SHARD_MATRIX.json",".json","30532","10/06/2026 16:41:41"
"C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\_evidence\P4_106_CONTINUOUS_AUTONOMOUS_ABSORPTION_RUNTIME_20260608_152945\shard_0190\FINAL_TRUTH_LEDGER.json","FINAL_TRUTH_LEDGER.json",".json","284","10/06/2026 16:58:44"
"C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\_evidence\P4_106_CONTINUOUS_AUTONOMOUS_ABSORPTION_RUNTIME_20260608_152945\shard_0190\SAFE_ABSORPTION_SHARD_MATRIX.json","SAFE_ABSORPTION_SHARD_MATRIX.json",".json","28609","10/06/2026 16:58:44"
"C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\_evidence\P4_106_CONTINUOUS_AUTONOMOUS_ABSORPTION_RUNTIME_20260608_152945\shard_0191\FINAL_TRUTH_LEDGER.json","FINAL_TRUTH_LEDGER.json",".json","284","10/06/2026 17:15:02"
"C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\_evidence\P4_106_CONTINUOUS_AUTONOMOUS_ABSORPTION_RUNTIME_20260608_152945\shard_0191\SAFE_ABSORPTION_SHARD_MATRIX.json","SAFE_ABSORPTION_SHARD_MATRIX.json",".json","29065","10/06/2026 17:15:02"
"C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\_evidence\P4_106_CONTINUOUS_AUTONOMOUS_ABSORPTION_RUNTIME_20260608_152945\shard_0192\FINAL_TRUTH_LEDGER.json","FINAL_TRUTH_LEDGER.json",".json","285","10/06/2026 17:32:56"
"C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\_evidence\P4_106_CONTINUOUS_AUTONOMOUS_ABSORPTION_RUNTIME_20260608_152945\shard_0192\SAFE_ABSORPTION_SHARD_MATRIX.json","SAFE_ABSORPTION_SHARD_MATRIX.json",".json","31283","10/06/2026 17:32:56"
"C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\_evidence\P4_106_CONTINUOUS_AUTONOMOUS_ABSORPTION_RUNTIME_20260608_152945\shard_0193\FINAL_TRUTH_LEDGER.json","FINAL_TRUTH_LEDGER.json",".json","284","10/06/2026 17:49:25"
"C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\_evidence\P4_106_CONTINUOUS_AUTONOMOUS_ABSORPTION_RUNTIME_20260608_152945\shard_0193\SAFE_ABSORPTION_SHARD_MATRIX.json","SAFE_ABSORPTION_SHARD_MATRIX.json",".json","30015","10/06/2026 17:49:24"
"C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\_evidence\P4_106_CONTINUOUS_AUTONOMOUS_ABSORPTION_RUNTIME_20260608_152945\shard_0194\FINAL_TRUTH_LEDGER.json","FINAL_TRUTH_LEDGER.json",".json","284","10/06/2026 18:06:41"
"C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\_evidence\P4_106_CONTINUOUS_AUTONOMOUS_ABSORPTION_RUNTIME_20260608_152945\shard_0194\SAFE_ABSORPTION_SHARD_MATRIX.json","SAFE_ABSORPTION_SHARD_MATRIX.json",".json","29840","10/06/2026 18:06:41"
"C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\_evidence\P4_106_CONTINUOUS_AUTONOMOUS_ABSORPTION_RUNTIME_20260608_152945\shard_0195\FINAL_TRUTH_LEDGER.json","FINAL_TRUTH_LEDGER.json",".json","284","10/06/2026 18:23:01"
"C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\_evidence\P4_106_CONTINUOUS_AUTONOMOUS_ABSORPTION_RUNTIME_20260608_152945\shard_0195\SAFE_ABSORPTION_SHARD_MATRIX.json","SAFE_ABSORPTION_SHARD_MATRIX.json",".json","30431","10/06/2026 18:23:01"
"C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\_evidence\P4_106_CONTINUOUS_AUTONOMOUS_ABSORPTION_RUNTIME_20260608_152945\shard_0196\FINAL_TRUTH_LEDGER.json","FINAL_TRUTH_LEDGER.json",".json","285","10/06/2026 18:40:02"
"C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\_evidence\P4_106_CONTINUOUS_AUTONOMOUS_ABSORPTION_RUNTIME_20260608_152945\shard_0196\SAFE_ABSORPTION_SHARD_MATRIX.json","SAFE_ABSORPTION_SHARD_MATRIX.json",".json","30954","10/06/2026 18:40:02"
"C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\_evidence\P4_106_CONTINUOUS_AUTONOMOUS_ABSORPTION_RUNTIME_20260608_152945\shard_0197\FINAL_TRUTH_LEDGER.json","FINAL_TRUTH_LEDGER.json",".json","285","10/06/2026 18:56:02"
"C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\_evidence\P4_106_CONTINUOUS_AUTONOMOUS_ABSORPTION_RUNTIME_20260608_152945\shard_0197\SAFE_ABSORPTION_SHARD_MATRIX.json","SAFE_ABSORPTION_SHARD_MATRIX.json",".json","31897","10/06/2026 18:56:02"
"C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\_evidence\P4_106_CONTINUOUS_AUTONOMOUS_ABSORPTION_RUNTIME_20260608_152945\shard_0198\FINAL_TRUTH_LEDGER.json","FINAL_TRUTH_LEDGER.json",".json","285","10/06/2026 19:13:25"
"C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\_evidence\P4_106_CONTINUOUS_AUTONOMOUS_ABSORPTION_RUNTIME_20260608_152945\shard_0198\SAFE_ABSORPTION_SHARD_MATRIX.json","SAFE_ABSORPTION_SHARD_MATRIX.json",".json","30379","10/06/2026 19:13:25"
"C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\_evidence\P4_106_CONTINUOUS_AUTONOMOUS_ABSORPTION_RUNTIME_20260608_152945\shard_0199\FINAL_TRUTH_LEDGER.json","FINAL_TRUTH_LEDGER.json",".json","284","10/06/2026 19:31:22"
"C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\_evidence\P4_106_CONTINUOUS_AUTONOMOUS_ABSORPTION_RUNTIME_20260608_152945\shard_0199\SAFE_ABSORPTION_SHARD_MATRIX.json","SAFE_ABSORPTION_SHARD_MATRIX.json",".json","27228","10/06/2026 19:31:22"
"C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\_evidence\P4_106_CONTINUOUS_AUTONOMOUS_ABSORPTION_RUNTIME_20260608_152945\shard_0200\FINAL_TRUTH_LEDGER.json","FINAL_TRUTH_LEDGER.json",".json","286","10/06/2026 19:49:38"
"C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\_evidence\P4_106_CONTINUOUS_AUTONOMOUS_ABSORPTION_RUNTIME_20260608_152945\shard_0200\SAFE_ABSORPTION_SHARD_MATRIX.json","SAFE_ABSORPTION_SHARD_MATRIX.json",".json","27811","10/06/2026 19:49:38"
"C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\_evidence\P4_13G_20260529_113601\FACTUAL_ROUTING_AUDIT.json","FACTUAL_ROUTING_AUDIT.json",".json","319","03/06/2026 14:44:50"
"C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\_evidence\P4_13G_20260529_113601\FINAL_TRUTH_LEDGER.json","FINAL_TRUTH_LEDGER.json",".json","319","03/06/2026 14:44:50"
"C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\_evidence\P4_13G_20260529_113601\SOCIAL_NATURALITY_AUDIT.json","SOCIAL_NATURALITY_AUDIT.json",".json","319","03/06/2026 14:44:50"
"C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\_evidence\P4_13K_MULTI_PROVIDER_LIVE_20260529_162417\FINAL_TRUTH_LEDGER.json","FINAL_TRUTH_LEDGER.json",".json","285","03/06/2026 14:44:50"
"C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\_evidence\P4_13L_CANARY_GATE_20260530_052226\FINAL_TRUTH_LEDGER.json","FINAL_TRUTH_LEDGER.json",".json","220","03/06/2026 14:44:50"
"C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\_evidence\P4_14X_FINAL_FOLLOWUP_GREEN_20260530_232126\FINAL_TRUTH_LEDGER.txt","FINAL_TRUTH_LEDGER.txt",".txt","111","03/06/2026 14:44:50"
"C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\_evidence\P4_14X_FINAL_GREEN_LIVE_20260530_133844\FINAL_TRUTH_LEDGER.txt","FINAL_TRUTH_LEDGER.txt",".txt","102","03/06/2026 14:44:51"
"C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\_evidence\P4_14X_HOTFIX_LIVE_VALIDATED_20260530_081814\FINAL_TRUTH_LEDGER.txt","FINAL_TRUTH_LEDGER.txt",".txt","67","03/06/2026 14:44:51"
"C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\_evidence\P4_14X_LIVE_TRUTH_RECONCILIATION_20260530_073726\CANARY_SENDER_AUDIT.json","CANARY_SENDER_AUDIT.json",".json","18571","03/06/2026 14:44:51"
"C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\_evidence\P4_14X_LIVE_TRUTH_RECONCILIATION_20260530_073726\FINAL_TRUTH_LEDGER.json","FINAL_TRUTH_LEDGER.json",".json","2266","03/06/2026 14:44:51"
"C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\_evidence\P4_14X_LIVE_TRUTH_RECONCILIATION_20260530_073726\LEDGER_VS_PRODUCTION_DIFF.json","LEDGER_VS_PRODUCTION_DIFF.json",".json","340","03/06/2026 14:44:51"
"C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\_evidence\P4_14X_LIVE_TRUTH_RECONCILIATION_20260530_073726\STRING_ORIGIN_AUDIT.json","STRING_ORIGIN_AUDIT.json",".json","1490","03/06/2026 14:44:51"
"C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\_evidence\P4_14_CANARY_BETA_20260530_053524\FINAL_TRUTH_LEDGER.json","FINAL_TRUTH_LEDGER.json",".json","221","03/06/2026 14:44:51"
"C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\_evidence\P4_14_ROUTE_FOLLOWUP_GREEN_20260531_110215\FINAL_TRUTH_LEDGER.txt","FINAL_TRUTH_LEDGER.txt",".txt","99","03/06/2026 14:44:51"
"C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\_evidence\P5_10_DRIVE_EXHAUSTIVE_CAPABILITY_CERTIFICATION_20260611_213756\CAPABILITY_CLUSTER_MATRIX.json","CAPABILITY_CLUSTER_MATRIX.json",".json","2","11/06/2026 21:37:59"
"C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\_evidence\P5_10_DRIVE_EXHAUSTIVE_CAPABILITY_CERTIFICATION_20260611_213756\DUPLICATION_LEDGER.json","DUPLICATION_LEDGER.json",".json","2","11/06/2026 21:37:59"
"C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\_evidence\P5_10_DRIVE_EXHAUSTIVE_CAPABILITY_CERTIFICATION_20260611_213756\EXHAUSTIVE_GAP_LEDGER.json","EXHAUSTIVE_GAP_LEDGER.json",".json","2","11/06/2026 21:37:59"
"C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\_evidence\P5_10_DRIVE_EXHAUSTIVE_CAPABILITY_CERTIFICATION_20260611_213756\RUNTIME_COVERAGE_MATRIX.json","RUNTIME_COVERAGE_MATRIX.json",".json","7634","11/06/2026 21:37:59"
"C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\_evidence\P5_11_MIND_COGNITIVE_BRAIN_MAP_20260611_220107\MIND_CAPABILITY_STATUS_MATRIX.json","MIND_CAPABILITY_STATUS_MATRIX.json",".json","1879979","11/06/2026 22:01:16"
"C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\_evidence\P5_11_MIND_COGNITIVE_BRAIN_MAP_20260611_220107\MIND_DEAD_CAPABILITY_LEDGER.json","MIND_DEAD_CAPABILITY_LEDGER.json",".json","187263","11/06/2026 22:01:16"
"C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\_evidence\P5_11_MIND_COGNITIVE_BRAIN_MAP_20260611_220107\MIND_GAP_MATRIX.json","MIND_GAP_MATRIX.json",".json","187796","11/06/2026 22:01:16"
"C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\_evidence\P5_11_MIND_COGNITIVE_BRAIN_MAP_20260611_220107\MIND_RUNTIME_CONNECTIVITY_MATRIX.json","MIND_RUNTIME_CONNECTIVITY_MATRIX.json",".json","264817","11/06/2026 22:01:16"
"C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\_evidence\P5_11_MIND_COGNITIVE_BRAIN_MAP_20260611_220107\MIND_UNCONNECTED_CAPABILITY_LEDGER.json","MIND_UNCONNECTED_CAPABILITY_LEDGER.json",".json","187263","11/06/2026 22:01:16"
"C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\_evidence\P5_12_DRIVE_SCAN_VS_MIND_BRAIN_MAP_20260612_080651\DRIVE_SCAN_CAPABILITY_SUMMARY.json","DRIVE_SCAN_CAPABILITY_SUMMARY.json",".json","814340","12/06/2026 08:16:22"
"C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\_evidence\P5_12_DRIVE_SCAN_VS_MIND_BRAIN_MAP_20260612_080651\DRIVE_SCAN_IMPORTANT_CANDIDATES.json","DRIVE_SCAN_IMPORTANT_CANDIDATES.json",".json","2762698","12/06/2026 08:16:22"
