"name","path","modified","hit"
"P8_14_REGRESSION.log","C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\_evidence\P8_14_REAL_WORLD_PLANNER_BENCHMARK_20260616_130544\P8_14_REGRESSION.log","16/06/2026 13:07:28","Mind"
"P8_15_TO_P8_18_GIT_STATUS.log","C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\_evidence\P8_15_TO_P8_18_REAL_PLANNER_UPGRADE_20260616_130914\P8_15_TO_P8_18_GIT_STATUS.log","16/06/2026 13:11:03","ACTION"
"P8_15_TO_P8_18_REGRESSION.log","C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\_evidence\P8_15_TO_P8_18_REAL_PLANNER_UPGRADE_20260616_130914\P8_15_TO_P8_18_REGRESSION.log","16/06/2026 13:11:02","Mind"
"P8_19_TO_P8_22_REGRESSION.log","C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\_evidence\P8_19_TO_P8_22_LIMITED_ACTIVE_SANDBOX_REVIEW_20260616_151040\P8_19_TO_P8_22_REGRESSION.log","16/06/2026 15:12:26","Mind"
"P8_19_TO_P8_22_SANDBOX_REVIEW.log","C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\_evidence\P8_19_TO_P8_22_LIMITED_ACTIVE_SANDBOX_REVIEW_20260616_151040\P8_19_TO_P8_22_SANDBOX_REVIEW.log","16/06/2026 15:10:41","action"
"P8_23_TO_P8_26_CONTRACT.log","C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\_evidence\P8_23_TO_P8_26_SANDBOX_CONSUMPTION_CONTRACT_20260616_152251\P8_23_TO_P8_26_CONTRACT.log","16/06/2026 15:22:51","action"
"P8_23_TO_P8_26_REGRESSION.log","C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\_evidence\P8_23_TO_P8_26_SANDBOX_CONSUMPTION_CONTRACT_20260616_152251\P8_23_TO_P8_26_REGRESSION.log","16/06/2026 15:24:36","Mind"
"P8_CLOSE_P9_OPEN_REGRESSION.log","C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\_evidence\P8_CLOSE_AND_P9_OPEN_RUNTIME_CONSUMPTION_20260616_152758\P8_CLOSE_P9_OPEN_REGRESSION.log","16/06/2026 15:29:40","Mind"
"P8_IMPLEMENTATION_TESTS.log","C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\_evidence\P8_IMPLEMENTATION_CONTROLLED_20260615_210524\P8_IMPLEMENTATION_TESTS.log","15/06/2026 21:07:08","Mind"
"P8_FULL_REGRESSION.log","C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\_evidence\P8_MASTER_SHADOW_VALIDATION_20260615_211124\P8_FULL_REGRESSION.log","15/06/2026 21:13:09","Mind"
"P8_GIT_STATUS.log","C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\_evidence\P8_MASTER_SHADOW_VALIDATION_20260615_211124\P8_GIT_STATUS.log","15/06/2026 21:13:09","ACTION"
"P8_POST_OBSERVATION_REGRESSION.log","C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\_evidence\P8_OBSERVATION_PHASE_20260616_072741\P8_POST_OBSERVATION_REGRESSION.log","16/06/2026 07:29:30","Mind"
"P9_FULL_REGRESSION.log","C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\_evidence\P9_RUNTIME_CONSUMPTION_COMPLETE_20260616_153302\P9_FULL_REGRESSION.log","16/06/2026 15:34:51","Mind"
"P9_RUNTIME_CONSUMPTION.log","C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\_evidence\P9_RUNTIME_CONSUMPTION_COMPLETE_20260616_153302\P9_RUNTIME_CONSUMPTION.log","16/06/2026 15:33:02","action"
"recent_files.txt","C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\_evidence\PYTHON_POWERSHELL_PARSER_AUDIT_20260617_214053\recent_files.txt","17/06/2026 21:42:07","Mind"
